,main_player,main_player_current_name,main_player_won,main_player_civ,main_player_civ_name,other_player_civ,other_player_civ_name,match_id,version,ranked,map_type,game_started,p1_name,p1_id,p1_rating,p1_won,p2_name,p2_id,p2_rating,p2_won,Feudal Age,Castle Age,Feudal Age_Archer Rush,Q_Feudal Age_Archer Rush,Feudal Age_Blacksmith,Feudal Age_Range,Castle Age_3+ TC Boom,Castle Age_University,Castle Age_Siege,Dark Age_Mill,Dark Age_Lumber Camp,Dark Age_Deer Lure,Feudal Age_Man At Arms Tech,Feudal Age_Man-at-Arms,Q_Feudal Age_Man-at-Arms,Castle Age_Two TC,Imperial Age,Feudal Age_Skirm Rush,Q_Feudal Age_Skirm Rush,Castle Age_Monastery,Dark Age_Drush,Q_Dark Age_Drush,Dark Age_Barracks,Feudal Age_Eagle Rush,Q_Feudal Age_Eagle Rush,Feudal Age_Fast Castle,Castle Age_Single TC,Feudal Age_Spear Rush,Q_Feudal Age_Spear Rush,Feudal Age_Market,Feudal Age_Scout Rush,Q_Feudal Age_Scout Rush,Feudal Age_stable,Castle Age_Castle,Dark Age_Fast Castle Dark Age Attempt,Dark Age_Town Center Rush,Dark Age_Mining Camp,Castle Age_Fats Imperial
2463,Waiting For Players,Waiting For Players,TRUE,14,Spanish,15,Aztecs,87795848,46295,TRUE,9,1619722481,KingstoN___,4957841,2063,FALSE,Waiting For Players,985308,2175,TRUE,9.69385,19.68355,0,0,10,10,0,0,10,10,10,0,0,0,0,10,39.0282,3,11,0,10,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2464,FB.Kasva,FB.Kasva,FALSE,29,Malay,27,Berbers,87623799,46295,TRUE,9,1619648040,FB.Kasva,1224481,2417,FALSE,_TheMbL_,251265,2456,TRUE,9.709666667,19.6211,0,0,10,0,10,0,10,10,10,2,0,0,0,0,33.606,0,0,10,10,3,0,0,0,0,0,1,3,10,0,0,0,0,0,0,0,0
2465,_TheMbL_,_TheMbL_,TRUE,27,Berbers,29,Malay,87623799,46295,TRUE,9,1619648040,FB.Kasva,1224481,2417,FALSE,_TheMbL_,251265,2456,TRUE,7.4169,18.09985,0,0,10,0,10,10,0,10,10,1,0,0,0,0,32.2872,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,10,0,0,0,0
2466,BacT,BacT,FALSE,8,Persians,9,Saracens,89438961,0,TRUE,9,1620288458,BacT,312938,2460,FALSE,ACCM |AOEbuilds.com,347269,2497,TRUE,8.878716667,19.19031667,3,9,10,10,0,0,0,0,10,0,0,0,0,0,0,1,3,0,10,2,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2467,ACCM |AOEbuilds.com,ACCM |AOEbuilds.com,TRUE,9,Saracens,8,Persians,89438961,0,TRUE,9,1620288458,BacT,312938,2460,FALSE,ACCM |AOEbuilds.com,347269,2497,TRUE,11.43178333,14.71525,4,15,0,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,10,2,0,0,0,10,10,0,0,10,0,0,0,0,10,0,0,0
2468,Hoodlum,Hoodlum,FALSE,16,Mayans,6,Chinese,89335643,47820,TRUE,9,1620244305,Hoodlum,1177662,2032,FALSE,salsicciotto1999,1428813,2178,TRUE,10.36763333,17.6901,1,3,10,10,0,10,10,0,10,1,10,10,5,10,0,1,3,0,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,salsicciotto1999,salsicciotto1999,TRUE,6,Chinese,16,Mayans,89335643,47820,TRUE,9,1620244305,Hoodlum,1177662,2032,FALSE,salsicciotto1999,1428813,2178,TRUE,7.8971,16.46883333,2,5,10,10,10,0,10,10,10,2,10,10,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2470,[LGe] Uzzi,[LGe] Uzzi,FALSE,6,Chinese,31,Vietnamese,88969449,47820,TRUE,9,1620104282,[LGe] Uzzi,229071,2098,FALSE,chart,217905,2188,TRUE,10.35006667,19.57313333,0,0,10,10,10,0,10,10,10,2,0,0,0,0,34.62613333,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,chart,chart,TRUE,31,Vietnamese,6,Chinese,88969449,47820,TRUE,9,1620104282,[LGe] Uzzi,229071,2098,FALSE,chart,217905,2188,TRUE,7.954133333,17.1499,3,10,10,10,10,10,10,10,10,0,10,10,4,0,30.40426667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,名前,名前,FALSE,16,Mayans,3,Goths,87632624,46295,TRUE,9,1619651245,名前,2171446,2153,FALSE,[KGB] RiuT,673196,2294,TRUE,8.0411,17.759,3,8,10,10,10,0,0,10,10,1,0,0,0,0,0,0,0,10,0,0,0,1,3,0,0,0,0,0,0,0,0,10,0,0,0,0
2473,[KGB] RiuT,[KGB] RiuT,TRUE,3,Goths,16,Mayans,87632624,46295,TRUE,9,1619651245,名前,2171446,2153,FALSE,[KGB] RiuT,673196,2294,TRUE,8.96765,19.334,2,6,10,10,10,0,0,0,10,1,0,0,0,0,0,2,4,10,10,3,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2474,DS_BL4CK ⚓🏴‍☠,DS_BL4CK__,FALSE,27,Berbers,30,Burmese,88264685,46295,TRUE,9,1619881999,DS_BL4CK__,2792305,2146,FALSE,Twigg,2621722,2335,TRUE,8.201133333,16.12105,0,0,10,0,10,10,0,10,10,0,0,0,0,0,34.11738333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0
2475,Twigg,Twigg,TRUE,30,Burmese,27,Berbers,88264685,46295,TRUE,9,1619881999,DS_BL4CK__,2792305,2146,FALSE,Twigg,2621722,2335,TRUE,7.507516667,16.837,2,7,10,10,0,0,0,10,10,1,0,0,0,10,30.43878333,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2476,旋律,旋律,TRUE,17,Huns,16,Mayans,89047197,47820,TRUE,9,1620143256,旋律,2972505,1991,TRUE,[bK] Paganini,658565,1999,FALSE,7.40145,21.1824,0,0,0,10,0,10,10,10,10,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,10,0,0,0,1,3,10,0,0,0,0,0
2477,[bK] Paganini,[bK] Paganini,FALSE,16,Mayans,17,Huns,89047197,47820,TRUE,9,1620143256,旋律,2972505,1991,TRUE,[bK] Paganini,658565,1999,FALSE,9.018916667,19.95953333,2,7,10,10,0,0,10,0,10,0,10,10,4,0,0,0,0,10,10,3,10,1,2,0,10,1,3,0,0,0,0,0,0,0,0,0
2478,[HyM]MrPlannerAoE | Twitch.tv,[HyM]MrPlannerAoE | Twitch.tv,FALSE,9,Saracens,35,Lithuanians,84164537,46295,TRUE,9,1618417607,[HyM]MrPlannerAoE | Twitch.tv,4362836,2096,FALSE,Krillin,3579491,2193,TRUE,8.35035,17.58813333,3,11,0,10,0,10,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
2479,Domingo de Resaca,Krillin,TRUE,35,Lithuanians,9,Saracens,84164537,46295,TRUE,9,1618417607,[HyM]MrPlannerAoE | Twitch.tv,4362836,2096,FALSE,Krillin,3579491,2193,TRUE,9.051116667,19.19081667,4,13,10,10,0,0,0,0,10,0,0,0,0,0,0,2,4,0,10,3,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2480,Phantom of the Arena,Phantom of the Arena,TRUE,35,Lithuanians,7,Byzantines,87883968,46295,TRUE,9,1619748889,Phantom of the Arena,4620061,2334,TRUE,QNA_Whocl,2309468,2056,FALSE,8.480983333,20.58305,0,0,10,10,10,10,0,0,10,0,0,0,0,0,35.33111667,3,11,10,10,2,10,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
2481,QNA_Whocl,QNA_Whocl,FALSE,7,Byzantines,35,Lithuanians,87883968,46295,TRUE,9,1619748889,Phantom of the Arena,4620061,2334,TRUE,QNA_Whocl,2309468,2056,FALSE,7.89065,18.82278333,2,6,0,10,0,10,0,10,10,0,10,10,4,10,33.40985,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,🏹,🏹,FALSE,22,Magyars,23,Slavs,88013204,46295,TRUE,9,1619805421,🏹,4367756,2095,FALSE,Margougou,579679,2125,TRUE,7.773583333,20.95941667,2,6,0,10,10,0,10,10,10,2,10,10,5,0,46.70561667,0,0,10,0,0,0,0,0,0,0,2,4,0,1,3,10,0,0,0,0,0
2483,Margougou,Margougou,TRUE,23,Slavs,22,Magyars,88013204,46295,TRUE,9,1619805421,🏹,4367756,2095,FALSE,Margougou,579679,2125,TRUE,7.842183333,18.80456667,2,5,0,10,0,0,10,10,10,0,0,0,0,10,44.67028333,2,4,10,0,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0
2484,Kik0_,Kik0_,FALSE,17,Huns,14,Spanish,85295021,46295,TRUE,9,1618786293,Kik0_,1516024,1985,FALSE,Wallace,2659351,2041,TRUE,9.002033333,19.95343333,0,0,10,10,0,10,10,0,10,0,0,0,0,0,41.48211667,0,0,0,10,4,10,0,0,0,10,2,4,0,0,0,0,0,0,0,0,0
2485,Wallace,Wallace,TRUE,14,Spanish,17,Huns,85295021,46295,TRUE,9,1618786293,Kik0_,1516024,1985,FALSE,Wallace,2659351,2041,TRUE,7.125266667,22.30951667,0,0,0,10,10,0,0,10,10,0,0,0,0,0,36.26561667,2,4,0,0,0,0,0,0,0,0,0,0,0,2,6,10,10,0,0,0,0
2486,GL.Nili,GL.Nili,TRUE,33,Tatars,28,Khmer,87495878,46295,TRUE,9,1619607128,GL.Nili,197751,2199,TRUE,Khmer are Khmer,2571777,2016,FALSE,7.695133333,0,3,9,10,10,0,0,0,10,10,0,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0
2487,Khmer are Khmer,Khmer are Khmer,FALSE,28,Khmer,33,Tatars,87495878,46295,TRUE,9,1619607128,GL.Nili,197751,2199,TRUE,Khmer are Khmer,2571777,2016,FALSE,8.724633333,11.86128333,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,10,0,0,0,0,0
2488,_WWP_Yo,_WWP_Yo,TRUE,8,Persians,4,Teutons,87564859,46295,TRUE,9,1619632942,_WWP_Yo,197964,2451,TRUE,d.,1486575,2486,FALSE,6.6493,17.47096667,0,0,0,10,0,10,10,10,10,2,0,0,0,10,37.51325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,0,0,0,0,0
2489,d.,d.,FALSE,4,Teutons,8,Persians,87564859,46295,TRUE,9,1619632942,_WWP_Yo,197964,2451,TRUE,d.,1486575,2486,FALSE,9.182066667,18.47313333,3,11,10,10,10,0,10,0,10,3,0,0,0,0,37.20441667,0,0,10,10,4,10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2490,[LGe] Uzzi,[LGe] Uzzi,FALSE,16,Mayans,11,Vikings,89101370,47820,TRUE,9,1620156625,[LGe] Uzzi,229071,2093,FALSE,DarkAoE | Twitch,1407942,2190,TRUE,8.04995,19.51,2,5,10,10,0,0,10,10,10,0,10,10,3,10,38.9884,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2491,DarkAoE | Twitch,DarkAoE | Twitch,TRUE,11,Vikings,16,Mayans,89101370,47820,TRUE,9,1620156625,[LGe] Uzzi,229071,2093,FALSE,DarkAoE | Twitch,1407942,2190,TRUE,8.129366667,16.84001667,1,2,10,10,10,0,10,10,10,1,10,10,4,0,32.45998333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,DS_Sebastian2002,DS_Sebastian2002,FALSE,11,Vikings,16,Mayans,88770948,46295,TRUE,9,1620038483,DS_Sebastian2002,2783660,2140,FALSE,RoR | Rise,210388,2148,TRUE,7.664233333,19.28115,3,8,10,10,0,10,10,10,10,0,10,10,4,10,37.53678333,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,RoR | Rise,RoR | Rise,TRUE,16,Mayans,11,Vikings,88770948,46295,TRUE,9,1620038483,DS_Sebastian2002,2783660,2140,FALSE,RoR | Rise,210388,2148,TRUE,7.97675,19.71376667,3,11,0,10,10,10,10,10,10,0,10,10,5,0,34.74033333,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,Inc,Inc,FALSE,12,Mongols,13,Celts,86058794,46295,TRUE,9,1619097737,Inc,221997,1996,FALSE,CELTS |AOEBuilds.com,2097181,2165,TRUE,7.502633333,28.3252,0,0,10,0,0,0,10,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,17,10,10,0,0,0,0
2495,CELTS |AOEBuilds.com,CELTS |AOEBuilds.com,TRUE,13,Celts,12,Mongols,86058794,46295,TRUE,9,1619097737,Inc,221997,1996,FALSE,CELTS |AOEBuilds.com,2097181,2165,TRUE,8.102066667,25.56608333,3,10,0,10,0,10,0,10,10,0,0,0,0,10,37.42376667,0,0,10,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
2496,Dratek,Dratek,TRUE,7,Byzantines,21,Incas,87706814,46295,TRUE,9,1619690613,Dratek,270315,2031,TRUE,This Love,3231612,2106,FALSE,7.852566667,28.10105,0,0,0,10,0,10,0,10,10,0,10,10,6,0,47.4746,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0
2497,This Love,This Love,FALSE,21,Incas,7,Byzantines,87706814,46295,TRUE,9,1619690613,Dratek,270315,2031,TRUE,This Love,3231612,2106,FALSE,7.608966667,29.92316667,1,2,10,10,0,0,10,10,10,0,10,10,5,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2498,🏹,🏹,TRUE,16,Mayans,16,Mayans,88263663,46295,TRUE,9,1619881758,🏹,4367756,2085,TRUE,vandamme,4102146,2125,FALSE,7.945416667,17.80048333,3,9,10,10,0,10,10,10,10,0,10,10,3,10,32.85723333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,vandamme,vandamme,FALSE,16,Mayans,16,Mayans,88263663,46295,TRUE,9,1619881758,🏹,4367756,2085,TRUE,vandamme,4102146,2125,FALSE,7.760116667,19.65336667,3,11,10,10,10,10,10,10,10,0,10,10,3,0,34.66553333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,Dratek,Dratek,TRUE,12,Mongols,34,Cumans,84598419,46295,TRUE,9,1618583734,Dratek,270315,2086,TRUE,Delta65,216183,2096,FALSE,7.5026,17.90646667,3,8,10,10,10,10,10,10,10,2,10,10,3,0,37.96613333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,Delta65,Delta65,FALSE,34,Cumans,12,Mongols,84598419,46295,TRUE,9,1618583734,Dratek,270315,2086,TRUE,Delta65,216183,2096,FALSE,6.915533333,20.87446667,0,0,10,10,0,0,10,10,10,2,0,0,0,0,36.48353333,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0
2502,SuN | Uzzi,[LGe] Uzzi,FALSE,22,Magyars,2,Franks,87807398,46295,TRUE,9,1619724837,[LGe] Uzzi,229071,2183,FALSE,T90Official,197930,2087,TRUE,7.165983333,18.38376667,0,0,10,0,0,0,10,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,3,10,0,0,0,0,0
2503,T90Official,T90Official,TRUE,2,Franks,22,Magyars,87807398,46295,TRUE,9,1619724837,[LGe] Uzzi,229071,2183,FALSE,T90Official,197930,2087,TRUE,7.080266667,17.16881667,0,0,10,0,10,0,10,10,10,1,0,0,0,0,35.81885,0,0,10,0,0,0,0,0,0,0,2,6,0,0,0,10,0,0,0,0,0
2504,RoR | _Hallis,RoR | _Hallis,FALSE,28,Khmer,31,Vietnamese,87623266,46295,TRUE,9,1619647838,RoR | _Hallis,250103,2243,FALSE,_WWP_Daniel,265517,2334,TRUE,7.043766667,17.26748333,0,0,0,0,10,0,10,10,10,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,7,10,0,0,0,0,0
2505,_WWP_Daniel,_WWP_Daniel,TRUE,31,Vietnamese,28,Khmer,87623266,46295,TRUE,9,1619647838,RoR | _Hallis,250103,2243,FALSE,_WWP_Daniel,265517,2334,TRUE,6.696683333,19.01665,0,0,0,10,10,0,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,10,0,0,0,0,0
2506,Iroha,Iroha,FALSE,12,Mongols,35,Lithuanians,88223366,46295,TRUE,9,1619871890,Iroha,243287,2097,FALSE,_WWP_ming,3144451,2197,TRUE,6.65005,18.17505,3,8,10,10,10,0,10,10,10,3,0,0,0,0,35.39486667,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,_WWP_ming,_WWP_ming,TRUE,35,Lithuanians,12,Mongols,88223366,46295,TRUE,9,1619871890,Iroha,243287,2097,FALSE,_WWP_ming,3144451,2197,TRUE,9.1392,19.0522,1,2,10,10,0,0,10,0,10,0,0,0,0,10,34.28605,3,9,10,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,DemonSheep,DemonSheep,TRUE,18,Koreans,10,Turks,89003642,47820,TRUE,9,1620127397,DemonSheep,226697,2105,TRUE,KongeQrnen,725502,2238,FALSE,10.90275,14.12156667,0,0,10,0,0,0,0,0,10,2,0,0,0,10,32.466,0,0,10,0,0,10,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0
2509,KongeQrnen,KongeQrnen,FALSE,10,Turks,18,Koreans,89003642,47820,TRUE,9,1620127397,DemonSheep,226697,2105,TRUE,KongeQrnen,725502,2238,FALSE,7.917666667,17.3298,3,9,10,10,10,0,10,10,10,1,10,10,3,0,32.33895,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,TheKasva,TheKasva,FALSE,26,Malians,35,Lithuanians,88957930,47820,TRUE,9,1620098604,TheKasva,4795863,2125,FALSE,youhou,1630401,2356,TRUE,7.95065,19.12415,2,7,0,10,10,0,10,10,10,0,0,0,0,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0
2511,youhou,youhou,TRUE,35,Lithuanians,26,Malians,88957930,47820,TRUE,9,1620098604,TheKasva,4795863,2125,FALSE,youhou,1630401,2356,TRUE,8.3804,20.13961667,3,10,0,10,10,10,0,0,10,1,10,10,4,0,39.10556667,0,0,10,10,4,10,0,0,0,0,1,3,0,1,3,10,0,0,0,0,0
2512,Babaorum,Babaorum,TRUE,16,Mayans,20,Indians,86574271,46295,TRUE,9,1619273787,Babaorum,576919,2285,TRUE,Heresy | LaN,232410,2342,FALSE,9.33385,17.37395,3,9,10,10,10,10,10,0,10,0,0,0,0,0,38.69741667,2,4,0,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,Heresy | LaN,Heresy | LaN,FALSE,20,Indians,16,Mayans,86574271,46295,TRUE,9,1619273787,Babaorum,576919,2285,TRUE,Heresy | LaN,232410,2342,FALSE,7.1285,20.5059,2,7,10,10,0,10,10,10,10,0,10,10,4,10,42.18256667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,fire_de,fire_de,FALSE,35,Lithuanians,3,Goths,87474878,46295,TRUE,9,1619591495,fire_de,2134694,2090,FALSE,DemonSheep,226697,2138,TRUE,10.1038,22.04838333,2,7,10,10,0,0,0,10,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2515,DemonSheep,DemonSheep,TRUE,3,Goths,35,Lithuanians,87474878,46295,TRUE,9,1619591495,fire_de,2134694,2090,FALSE,DemonSheep,226697,2138,TRUE,14.798,18.03386667,0,0,0,0,0,0,10,0,10,0,10,10,10,10,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0
2516,DS_Sebastian2002,DS_Sebastian2002,FALSE,29,Malay,11,Vikings,89244644,47820,TRUE,9,1620218122,DS_Sebastian2002,2783660,2125,FALSE,DarkAoE | Twitch,1407942,2175,TRUE,8.206816667,19.67793333,3,11,10,10,10,0,0,10,10,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,DarkAoE | Twitch,DarkAoE | Twitch,TRUE,11,Vikings,29,Malay,89244644,47820,TRUE,9,1620218122,DS_Sebastian2002,2783660,2125,FALSE,DarkAoE | Twitch,1407942,2175,TRUE,7.904733333,17.33406667,2,7,10,10,10,10,10,10,10,2,10,10,5,0,30.29811667,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,chart,chart,FALSE,3,Goths,16,Mayans,87653062,46295,TRUE,9,1619659591,chart,217905,2230,FALSE,youhou,1630401,2329,TRUE,10.7315,18.39773333,0,0,10,10,10,0,10,10,10,1,0,0,0,0,0,2,6,0,10,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2519,youhou,youhou,TRUE,16,Mayans,3,Goths,87653062,46295,TRUE,9,1619659591,chart,217905,2230,FALSE,youhou,1630401,2329,TRUE,9.702033333,19.3208,3,10,10,10,0,0,10,10,10,0,0,0,0,10,32.45071667,2,4,10,10,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,旋律,旋律,FALSE,5,Japanese,2,Franks,88731548,46295,TRUE,9,1620012461,旋律,2972505,2016,FALSE,Thành Cổ Quảng Trị,2660491,2133,TRUE,7.494033333,20.03446667,2,6,10,10,0,10,10,0,10,1,10,10,5,0,0,0,0,0,0,0,0,0,0,0,10,2,5,0,0,0,0,0,0,0,0,0
2521,Thành Cổ Quảng Trị,Thành Cổ Quảng Trị,TRUE,2,Franks,5,Japanese,88731548,46295,TRUE,9,1620012461,旋律,2972505,2016,FALSE,Thành Cổ Quảng Trị,2660491,2133,TRUE,7.09755,18.39933333,0,0,10,0,10,0,10,10,10,0,0,0,0,0,38.55306667,0,0,0,0,0,0,0,0,0,0,1,2,0,2,5,10,10,0,0,0,0
2522,Dratek,Dratek,FALSE,29,Malay,11,Vikings,84586838,46295,TRUE,9,1618580144,Dratek,270315,2071,FALSE,Delta65,216183,2112,TRUE,9.79465,22.73528333,4,13,0,10,10,10,0,10,10,0,10,10,3,0,37.3508,0,0,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,Delta65,Delta65,TRUE,11,Vikings,29,Malay,84586838,46295,TRUE,9,1618580144,Dratek,270315,2071,FALSE,Delta65,216183,2112,TRUE,7.54345,20.13645,3,11,10,10,10,0,0,10,10,1,10,10,4,0,34.81866667,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,twitch.tv/st4rk_,twitch.tv/st4rk_,FALSE,28,Khmer,4,Teutons,87426260,0,TRUE,9,1619568430,twitch.tv/st4rk_,986504,2195,FALSE,FB.Kasva,2759481,2367,TRUE,9.34575,12.50601667,0,0,0,0,0,0,10,10,10,3,0,0,0,10,28.20425,0,0,10,0,0,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0
2525,FB.Kasva,FB.Kasva,TRUE,4,Teutons,28,Khmer,87426260,0,TRUE,9,1619568430,twitch.tv/st4rk_,986504,2195,FALSE,FB.Kasva,2759481,2367,TRUE,7.5031,22.30253333,0,0,10,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,0,3,11,10,10,0,0,0,0
2526,_Tomate,_Tomate,FALSE,16,Mayans,2,Franks,87123973,46295,TRUE,9,1619452906,_Tomate,77944,2060,FALSE,k,2796405,2060,TRUE,7.536583333,20.88141667,3,9,10,10,10,10,0,10,10,1,10,10,3,0,35.51438333,0,0,10,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
2527,k,k,TRUE,2,Franks,16,Mayans,87123973,46295,TRUE,9,1619452906,_Tomate,77944,2060,FALSE,k,2796405,2060,TRUE,7.152266667,18.87705,0,0,0,10,0,0,10,10,10,2,0,0,0,10,33.97063333,1,3,10,0,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,0,0
2528,FreaklnAndy,FreaklnAndy,FALSE,12,Mongols,22,Magyars,87571157,46295,TRUE,9,1619634523,FreaklnAndy,2559615,2028,FALSE,[KT]FeAge_,300649,2032,TRUE,6.68945,16.50328333,0,0,10,0,10,10,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,10,0,0,0,0
2529,[KT]FeAge_,[KT]FeAge_,TRUE,22,Magyars,12,Mongols,87571157,46295,TRUE,9,1619634523,FreaklnAndy,2559615,2028,FALSE,[KT]FeAge_,300649,2032,TRUE,8.07255,16.74025,0,0,10,10,10,0,10,10,10,2,0,0,0,0,31.74208333,0,0,10,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
2530,T90Official,T90Official,TRUE,2,Franks,35,Lithuanians,85949165,46295,TRUE,9,1619041594,T90Official,197930,2080,TRUE,DS_SalicumJr,2526695,2098,FALSE,7.186466667,20.45585,0,0,0,10,10,0,0,10,10,2,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,2,7,10,10,0,0,0,0
2531,DS_SalicumJr,DS_SalicumJr,FALSE,35,Lithuanians,2,Franks,85949165,46295,TRUE,9,1619041594,T90Official,197930,2080,TRUE,DS_SalicumJr,2526695,2098,FALSE,7.1832,20.06453333,2,6,10,10,10,0,0,10,10,3,10,10,5,0,0,1,2,10,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
2532,GL.Admiral_JorDan_AoE,GL.JorDan_AoE,FALSE,25,Ethiopians,7,Byzantines,87071073,46295,TRUE,9,1619429084,GL.JorDan_AoE,2858362,2418,FALSE,ACCM |AOEbuilds.com,347269,2475,TRUE,7.48545,16.50028333,3,9,10,10,0,10,10,10,10,0,10,10,3,10,31.11886667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,ACCM |AOEbuilds.com,ACCM |AOEbuilds.com,TRUE,7,Byzantines,25,Ethiopians,87071073,46295,TRUE,9,1619429084,GL.JorDan_AoE,2858362,2418,FALSE,ACCM |AOEbuilds.com,347269,2475,TRUE,7.932283333,18.79651667,0,0,10,10,10,10,0,10,10,1,0,0,0,0,31.81211667,3,10,10,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2534,RoR | Whitecourt,RoR | Whitecourt,FALSE,5,Japanese,16,Mayans,87020006,46295,TRUE,9,1619399294,RoR | Whitecourt,3101322,2181,FALSE,Phantom of the Arena,4620061,2341,TRUE,9.448033333,16.88716667,4,12,10,10,10,10,10,0,10,1,0,0,0,0,32.95636667,0,0,0,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,Phantom of the Arena,Phantom of the Arena,TRUE,16,Mayans,5,Japanese,87020006,46295,TRUE,9,1619399294,RoR | Whitecourt,3101322,2181,FALSE,Phantom of the Arena,4620061,2341,TRUE,7.5263,17.0967,2,6,10,10,10,10,10,10,10,2,10,10,3,0,33.02496667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,chart,chart,FALSE,32,Bulgarians,16,Mayans,89026265,47820,TRUE,9,1620136682,chart,217905,2200,FALSE,RoR | AngelinaJolie,508080,2209,TRUE,7.574633333,18.2567,2,5,10,10,0,0,0,10,10,1,10,10,4,0,0,2,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
